clean_line1,clean_line2,line3,city,zip_code,label,phone,year,major_city,state,chain,Address_Type,Exit_Number,Main_Road,Secondary_Road,Exit_Number_2,Exit_Number_3,Tertiary_Road,Scraped_phone_match_rate,Yelp_phone_match_rate,place_identifier(year),Yellowbook_phone_match_rate,Webscraped_Phone_full_url,Webscraped_PlacedMatched_full_url,Yelp_URL,YellowPages_SEARCH_URL,Match_Comments,Final_Lat,Final_Long
"Central Heights , 85539 Dave's Fast Stop # 4 ( Chevron ) )",928-425-3297 2060 US 60-70 ( MM 248 ),000,Central Heights,85539,Dave's Fast Stop # 4 ( Chevron ) ),928-425-3297,2007,Miami,AZ,Chevron,Proper,,US 60-70,,,,,True,True,168,True,http://www.rvandtravelers.com/location_details.php?id=10281; https://www.truckstopsandservices.com/location_details.php?id=10281,http://www.rvandtravelers.com/location_details.php?id=10281; https://www.truckstopsandservices.com/location_details.php?id=10281,https://www.yelp.com/biz/daves-fast-stop-globe?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=928+425+3297; https://www.yellowpages.com/search?search_terms=928+425+3297; https://www.yellowpages.com/search?search_terms=928+425+3297,,33.41890705369746,-110.81300056441802
"Central Heights , 85539 Dave's Fast Stop # 4 ( Chevron )",6 928-425-3297 2060 US 60-70 ( MM 248 ),HRS 24 S <U+2610> <U+2610> <U+2610> <U+2610>,Central Heights,85539,Dave's Fast Stop # 4 ( Chevron ),928-425-3297,2008,Miami,AZ,Chevron,Proper,,US 60-70,,,,,True,True,168,True,http://www.rvandtravelers.com/location_details.php?id=10281; https://www.truckstopsandservices.com/location_details.php?id=10281,http://www.rvandtravelers.com/location_details.php?id=10281; https://www.truckstopsandservices.com/location_details.php?id=10281,https://www.yelp.com/biz/daves-fast-stop-globe?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=928+425+3297; https://www.yellowpages.com/search?search_terms=928+425+3297; https://www.yellowpages.com/search?search_terms=928+425+3297,,33.41890705369746,-110.81300056441802
G Central Heights ( 85539 ) Dave's Fast Stop ( Chevron ),928-425-3297 2060 US 60-70 ( MM 248 ),24 S D,Central Heights,85539,Dave's Fast Stop ( Chevron ),928-425-3297,2014,Miami,AZ,Chevron,Proper,,US 60-70,,,,,True,True,168,True,http://www.rvandtravelers.com/location_details.php?id=10281; https://www.truckstopsandservices.com/location_details.php?id=10281,http://www.rvandtravelers.com/location_details.php?id=10281; https://www.truckstopsandservices.com/location_details.php?id=10281,https://www.yelp.com/biz/daves-fast-stop-globe?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=928+425+3297; https://www.yellowpages.com/search?search_terms=928+425+3297; https://www.yellowpages.com/search?search_terms=928+425+3297,,33.41890705369746,-110.81300056441802
Central Heights ( 85539 ) Dave's Fast Stop ( Chevron ) ),928-425-3297 2060 US 60-70 ( MM 248 ),24 SO,Central Heights,85539,Dave's Fast Stop ( Chevron ) ),928-425-3297,2015,Miami,AZ,Chevron,Proper,,US 60-70,,,,,True,True,168,True,http://www.rvandtravelers.com/location_details.php?id=10281; https://www.truckstopsandservices.com/location_details.php?id=10281,http://www.rvandtravelers.com/location_details.php?id=10281; https://www.truckstopsandservices.com/location_details.php?id=10281,https://www.yelp.com/biz/daves-fast-stop-globe?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=928+425+3297; https://www.yellowpages.com/search?search_terms=928+425+3297; https://www.yellowpages.com/search?search_terms=928+425+3297,,33.41890705369746,-110.81300056441802
Central Heights ( 85539 ) Dave's Fast Stop ( Chevron ),928-425-3297 2060 US 60-70 ( MM 248 ),24 S a,Central Heights,85539,Dave's Fast Stop ( Chevron ),928-425-3297,2016,Miami,AZ,Chevron,Proper,,US 60-70,,,,,True,True,168,True,http://www.rvandtravelers.com/location_details.php?id=10281; https://www.truckstopsandservices.com/location_details.php?id=10281,http://www.rvandtravelers.com/location_details.php?id=10281; https://www.truckstopsandservices.com/location_details.php?id=10281,https://www.yelp.com/biz/daves-fast-stop-globe?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=928+425+3297; https://www.yellowpages.com/search?search_terms=928+425+3297; https://www.yellowpages.com/search?search_terms=928+425+3297,,33.41890705369746,-110.81300056441802
"San Simon , 85632 4 - K Truck Stop ( Chevron ) .",7 520-845-2251 I-10 Exit 378,TX,San Simon,85632,4 - K Truck Stop ( Chevron ) .,520-845-2251,2006,San Simon,AZ,Chevron,Exit,378,I-10,,,,,True,True,169,True,http://www.rvandtravelers.com/location_details.php?id=192; https://www.truckstopsandservices.com/location_details.php?id=192,,https://www.yelp.com/biz/chevron-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/quiznos-san-simon-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/4k-truck-stop-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/subway-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=520+845+2251; https://www.yellowpages.com/search?search_terms=520+845+2251; https://www.yellowpages.com/search?search_terms=520+845+2251,,32.2710381146515,-109.244022823235
"San Simon , 85632 Sunmart # 605 ( Chevron )",520-845-2251 I-10 Exit 378,HRS 24 XL,San Simon,85632,Sunmart # 605 ( Chevron ),520-845-2251,2007,San Simon,AZ,Chevron,Exit,378,I-10,,,,,True,True,169,True,http://www.rvandtravelers.com/location_details.php?id=192; https://www.truckstopsandservices.com/location_details.php?id=192,,https://www.yelp.com/biz/chevron-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/quiznos-san-simon-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/4k-truck-stop-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/subway-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=520+845+2251; https://www.yellowpages.com/search?search_terms=520+845+2251; https://www.yellowpages.com/search?search_terms=520+845+2251,,32.2710381146515,-109.244022823235
"San Simon , 85632 Sunmart # 605 ( Chevron )",7 520-845-2251 I-10 Exit 378,24 HRS XL,San Simon,85632,Sunmart # 605 ( Chevron ),520-845-2251,2008,San Simon,AZ,Chevron,Exit,378,I-10,,,,,True,True,169,True,http://www.rvandtravelers.com/location_details.php?id=192; https://www.truckstopsandservices.com/location_details.php?id=192,,https://www.yelp.com/biz/chevron-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/quiznos-san-simon-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/4k-truck-stop-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/subway-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=520+845+2251; https://www.yellowpages.com/search?search_terms=520+845+2251; https://www.yellowpages.com/search?search_terms=520+845+2251,,32.2710381146515,-109.244022823235
H San Simon ( 85632 ) Sunmart # 605 ( Chevron ),520-845-2251 I-10 Exit 378,124 XL,San Simon,85632,Sunmart # 605 ( Chevron ),520-845-2251,2014,San Simon,AZ,Chevron,Exit,378,I-10,,,,,True,True,169,True,http://www.rvandtravelers.com/location_details.php?id=192; https://www.truckstopsandservices.com/location_details.php?id=192,,https://www.yelp.com/biz/chevron-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/quiznos-san-simon-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/4k-truck-stop-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/subway-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=520+845+2251; https://www.yellowpages.com/search?search_terms=520+845+2251; https://www.yellowpages.com/search?search_terms=520+845+2251,,32.2710381146515,-109.244022823235
H San Simon ( 85632 ) Sunmart # 605 ( Chevron ),7 520-845-2251 I-10 Exit 378,24 XL E,San Simon,85632,Sunmart # 605 ( Chevron ),520-845-2251,2015,San Simon,AZ,Chevron,Exit,378,I-10,,,,,True,True,169,True,http://www.rvandtravelers.com/location_details.php?id=192; https://www.truckstopsandservices.com/location_details.php?id=192,,https://www.yelp.com/biz/chevron-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/quiznos-san-simon-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/4k-truck-stop-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/subway-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=520+845+2251; https://www.yellowpages.com/search?search_terms=520+845+2251; https://www.yellowpages.com/search?search_terms=520+845+2251,,32.2710381146515,-109.244022823235
San Simon ( 85632 ) Sunmart # 605 ( Chevron ),520-845-2251 I-10 Exit 378,24 XL 24 38,San Simon,85632,Sunmart # 605 ( Chevron ),520-845-2251,2016,San Simon,AZ,Chevron,Exit,378,I-10,,,,,True,True,169,True,http://www.rvandtravelers.com/location_details.php?id=192; https://www.truckstopsandservices.com/location_details.php?id=192,,https://www.yelp.com/biz/chevron-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/quiznos-san-simon-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/4k-truck-stop-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/subway-san-simon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=520+845+2251; https://www.yellowpages.com/search?search_terms=520+845+2251; https://www.yellowpages.com/search?search_terms=520+845+2251,,32.2710381146515,-109.244022823235
"Willcox , 85643 Willcox Truck Plaza ( Chevron )",520-384-3561 I-10 Exit 340 ( AZ 186 S ),HRS S -,Willcox,85643,Willcox Truck Plaza ( Chevron ),520-384-3561,2006,Willcox,AZ,Chevron,Exit,340,I-10,,,,,False,False,170,True,,https://www.truckstopsandservices.com/location_details.php?id=3704; https://www.truckstopsandservices.com/location_details.php?id=1145; http://www.rvandtravelers.com/location_details.php?id=3704,,https://www.yellowpages.com/search?search_terms=520+384+3561; https://www.yellowpages.com/search?search_terms=520+384+3561; https://www.yellowpages.com/search?search_terms=520+384+3561,,32.263895,-109.840973
"Willcox , 85643 Willcox Truck Plaza ( Chevron )",6 520-384-3561 I-10 Exit 340 ( AZ 186 S ),D,Willcox,85643,Willcox Truck Plaza ( Chevron ),520-384-3561,2007,Willcox,AZ,Chevron,Exit,340,I-10,,,,,False,False,170,True,,https://www.truckstopsandservices.com/location_details.php?id=3704; https://www.truckstopsandservices.com/location_details.php?id=1145; http://www.rvandtravelers.com/location_details.php?id=3704,,https://www.yellowpages.com/search?search_terms=520+384+3561; https://www.yellowpages.com/search?search_terms=520+384+3561; https://www.yellowpages.com/search?search_terms=520+384+3561,,32.263895,-109.840973
"Willcox , 85643 Willcox Truck Plaza ( Chevron )",6 520-384-3561 I-10 Exit 340 ( AZ 186 S ),24 HRS M 240 HRS,Willcox,85643,Willcox Truck Plaza ( Chevron ),520-384-3561,2008,Willcox,AZ,Chevron,Exit,340,I-10,,,,,False,False,170,True,,https://www.truckstopsandservices.com/location_details.php?id=3704; https://www.truckstopsandservices.com/location_details.php?id=1145; http://www.rvandtravelers.com/location_details.php?id=3704,,https://www.yellowpages.com/search?search_terms=520+384+3561; https://www.yellowpages.com/search?search_terms=520+384+3561; https://www.yellowpages.com/search?search_terms=520+384+3561,,32.263895,-109.840973
Willcox ( 85643 ) Willcox Truck Plaza,520-384-3561 I-10 Exit 340 ( AZ 186 S ),24 S <U+2610> <U+2610>,Willcox,85643,Willcox Truck Plaza,520-384-3561,2014,Willcox,AZ,,Exit,340,I-10,,,,,False,False,170,True,,https://www.truckstopsandservices.com/location_details.php?id=3704,,https://www.yellowpages.com/search?search_terms=520+384+3561; https://www.yellowpages.com/search?search_terms=520+384+3561; https://www.yellowpages.com/search?search_terms=520+384+3561,,32.263895,-109.840973
Willcox ( 85643 ) Willcox Truck ( Plaza 186 N ),520-384-3561 I-10 Exit 340 ( AZ 186,2005 24 S <U+2610> O <U+25A1>,Willcox,85643,Willcox Truck ( Plaza 186 N ),520-384-3561,2015,Willcox,AZ,,Exit,340,I-10,,,,,False,False,170,True,,https://www.truckstopsandservices.com/location_details.php?id=3704,,https://www.yellowpages.com/search?search_terms=520+384+3561; https://www.yellowpages.com/search?search_terms=520+384+3561; https://www.yellowpages.com/search?search_terms=520+384+3561,,32.263895,-109.840973
Willcox ( 85643 ) Willcox Truck Plaza,520-384-3561 I-10 Exit 340 ( AZ 186 S ) .,24 S <U+2610>,Willcox,85643,Willcox Truck Plaza,520-384-3561,2016,Willcox,AZ,,Exit,340,I-10,,,,,False,False,170,True,,https://www.truckstopsandservices.com/location_details.php?id=3704,,https://www.yellowpages.com/search?search_terms=520+384+3561; https://www.yellowpages.com/search?search_terms=520+384+3561; https://www.yellowpages.com/search?search_terms=520+384+3561,,32.263895,-109.840973
"Willcox , 85643 TravelCenters of America ( Shell )",6 520-384-5311 I-10 Exit 340 ( AZ 186 N ) TA,489 D 0,Willcox,85643,TravelCenters of America ( Shell ),520-384-5311,2006,Willcox,AZ,TravelCenters,Exit,340,I-10,,,,,True,True,171,True,https://www.truckstopsandservices.com/location_details.php?id=3194; http://www.rvandtravelers.com/location_details.php?id=3194,,https://www.yelp.com/biz/country-pride-willcox-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/ta-travel-center-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/willcox-travel-centers-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/popeyes-louisiana-kitchen-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/subway-willcox-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=520+384+5311; https://www.yellowpages.com/search?search_terms=520+384+5311; https://www.yellowpages.com/search?search_terms=520+384+5311,,32.2681745,-109.8481055
"Willcox , 85643 TravelCenters of America ( Shell )",520-384-5311 I-10 Exit 340 ( AZ 186 N ) TA,24 XL 24 O,Willcox,85643,TravelCenters of America ( Shell ),520-384-5311,2007,Willcox,AZ,TravelCenters,Exit,340,I-10,,,,,True,True,171,True,https://www.truckstopsandservices.com/location_details.php?id=3194; http://www.rvandtravelers.com/location_details.php?id=3194,,https://www.yelp.com/biz/country-pride-willcox-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/ta-travel-center-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/willcox-travel-centers-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/popeyes-louisiana-kitchen-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/subway-willcox-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=520+384+5311; https://www.yellowpages.com/search?search_terms=520+384+5311; https://www.yellowpages.com/search?search_terms=520+384+5311,,32.2681745,-109.8481055
"Willcox , 85643",6 520-384-5311 TravelCenters I-10 Exit 340 ( of AZ America 186 N ) ( Shell ),124 HRS XL HRS 124,Willcox,85643,,520-384-5311,2008,Willcox,AZ,,Exit,340,I-10,,,,,True,True,171,True,https://www.truckstopsandservices.com/location_details.php?id=3194; http://www.rvandtravelers.com/location_details.php?id=3194,,https://www.yelp.com/biz/country-pride-willcox-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/ta-travel-center-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/willcox-travel-centers-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/popeyes-louisiana-kitchen-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/subway-willcox-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=520+384+5311; https://www.yellowpages.com/search?search_terms=520+384+5311; https://www.yellowpages.com/search?search_terms=520+384+5311,,32.2681745,-109.8481055
H Willcox ( 85643 ) TA Willcox # 226 ( Shell ),6 520-384-5311 I-10 Exit 340 ( AZ 186 N ),ZA 24 XL 24,Willcox,85643,TA Willcox # 226 ( Shell ),520-384-5311,2014,Willcox,AZ,Shell,Exit,340,I-10,,,,,True,True,171,True,https://www.truckstopsandservices.com/location_details.php?id=3194; http://www.rvandtravelers.com/location_details.php?id=3194,https://www.truckstopsandservices.com/location_details.php?id=3194; https://www.truckstopsandservices.com/location_details.php?id=3704; http://www.rvandtravelers.com/location_details.php?id=3194,https://www.yelp.com/biz/country-pride-willcox-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/ta-travel-center-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/willcox-travel-centers-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/popeyes-louisiana-kitchen-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg; https://www.yelp.com/biz/subway-willcox-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg,https://www.yellowpages.com/search?search_terms=520+384+5311; https://www.yellowpages.com/search?search_terms=520+384+5311; https://www.yellowpages.com/search?search_terms=520+384+5311,,32.2681745,-109.8481055
