clean_line1,clean_line2,line3,city,zip_code,label,phone,year,major_city,state,chain,address_standardized_ON_parenthesis,address_standardized_OFF_parenthesis,Address_Type,Exit_Number,Flagged,Flag_Reason,Is_Unclear_OCR,Main_Road,Secondary_Road,Exit_Number_2,Exit_Number_3,Tertiary_Road
"Winslow , 86047 Flying J Travel Plaza # 0500041",5 928-289-2081 I-40 Exit 255,,Winslow,86047,Flying J Travel Plaza # 0500041,928-289-2081,2006,Winslow,AZ,Flying J,,I-40 Exit 255,Exit,255,False,,False,I-40,,None,,
"Winslow , 86047 Flying J Travel Plaza",928-289-2081 I-40 Exit 255 # 0500041,489 XL 24 HRS HRS,Winslow,86047,Flying J Travel Plaza,928-289-2081,2007,Winslow,AZ,Flying J,,I-40 Exit 255 # 0500041,Exit,255,False,,False,I-40,,None,,
"Winslow , 86047 Flying J Travel Plaza # 0500041",5 928-289-2081 I-40 Exit 255,24 HRS XL 24 HRS O,Winslow,86047,Flying J Travel Plaza # 0500041,928-289-2081,2008,Winslow,AZ,Flying J,,I-40 Exit 255,Exit,255,False,,False,I-40,,None,,
Winslow ( 86047 ) Flying J Travel Plaza # 612,928-289-2081 I-40 Exit 255,XL 24,Winslow,86047,Flying J Travel Plaza # 612,928-289-2081,2014,Winslow,AZ,Flying J,,I-40 Exit 255,Exit,255,False,,False,I-40,,None,,
Winslow ( 86047 ) Flying J Travel Plaza 186 # 612 S ),928-289-2081 I-40 Exit 255 FLYING,FLYING J 24 XL 24,Winslow,86047,Flying J Travel Plaza 186 # 612 S ),928-289-2081,2015,Winslow,AZ,Flying J,,I-40 Exit 255 FLYING,Exit,255,False,,False,I-40,,None,,
Winslow ( 86047 ) Flying J Travel Plaza # 612,928-289-2081 I-40 Exit 255 FLYING J,FLYING J 24 XL 24,Winslow,86047,Flying J Travel Plaza # 612,928-289-2081,2016,Winslow,AZ,Flying J,,I-40 Exit 255 FLYING J,Exit,255,False,,False,I-40,,None,,
"E Camp Verde , 86322 Camp Verde Shell # 48",928-567-3886 I-17 Exit 287 ( AZ 260 ),24 HRS 24 MOO,Camp Verde,86322,Camp Verde Shell # 48,928-567-3886,2006,Camp Verde,AZ,Shell,( AZ 260 ),I-17 Exit 287 ,Exit,287,False,,False,I-17,,None,,
"E Camp Verde , 86322 Camp Verde Shell # 48",928-567-3886 I-17 Exit 287 ( AZ 260 ),FRS 000,Camp Verde,86322,Camp Verde Shell # 48,928-567-3886,2007,Camp Verde,AZ,Shell,( AZ 260 ),I-17 Exit 287 ,Exit,287,False,,False,I-17,,None,,
"Camp Verde , 86322 Camp Verde Shell # 48",4 928-567-3886 I-17 Exit 287 ( AZ 260 ),24 HRS 469 <U+2610><U+2610>,Camp Verde,86322,Camp Verde Shell # 48,928-567-3886,2008,Camp Verde,AZ,Shell,( AZ 260 ),I-17 Exit 287 ,Exit,287,False,,False,I-17,,None,,
Camp Verde ( 86322 ) Camp Verde Shell # 48,928-567-3886 I-17 Exit 287 ( AZ 260 ),24 <U+2610> <U+2610>,Camp Verde,86322,Camp Verde Shell # 48,928-567-3886,2014,Camp Verde,AZ,Shell,( AZ 260 ),I-17 Exit 287 ,Exit,287,False,,False,I-17,,None,,
Camp Verde ( 86322 ) Camp US 89 Verde & AZ 64 Shell # 48,928-567-3886 I-17 Exit 287 ( AZ 260 ),DRS 24 D,Camp Verde,86322,Camp US 89 Verde & AZ 64 Shell # 48,928-567-3886,2015,Camp Verde,AZ,Shell,( AZ 260 ),I-17 Exit 287 ,Exit,287,False,,False,I-17,,None,,
Camp Verde ( 86322 ) Camp Verde Shell # 48,928-567-3886 I-17 Exit 287 ( AZ 260 ),24 <U+25A1>,Camp Verde,86322,Camp Verde Shell # 48,928-567-3886,2016,Camp Verde,AZ,Shell,( AZ 260 ),I-17 Exit 287 ,Exit,287,False,,False,I-17,,None,,
"Seligman , 86337 Johnson's Travel Center ( Chevron )",928-422-3540 I-40 Exit 123 ( Williamson Valley Rd S ),) 24 HRS,Seligman,86337,Johnson's Travel Center ( Chevron ),928-422-3540,2006,Seligman,AZ,Chevron,( Williamson Valley Rd S ),I-40 Exit 123 ,Exit,123,False,,False,I-40,,None,,
"Seligman , 86337 Johnson's Travel Center ( Chevron )",928-422-3540 I-40 Exit 123 ( Williamson Valley Rd S ),) S ) HRS 24 M,Seligman,86337,Johnson's Travel Center ( Chevron ),928-422-3540,2007,Seligman,AZ,Chevron,( Williamson Valley Rd S ),I-40 Exit 123 ,Exit,123,False,,False,I-40,,None,,
"D Seligman , 86337 Johnson's Travel Center ( Chevron )",3 928-422-3540 I-40 Exit 123 ( Williamson Valley Rd S ),24 HRS M <U+2610> <U+2610> <U+2610> <U+2610>,Seligman,86337,Johnson's Travel Center ( Chevron ),928-422-3540,2008,Seligman,AZ,Chevron,( Williamson Valley Rd S ),I-40 Exit 123 ,Exit,123,False,,False,I-40,,None,,
Seligman ( 86337 ) Johnson's Travel Center ( Chevron ),3 928-422-3540 I-40 Exit 123 ( Williamson Valley Rd S ),) 24 M <U+2610> O,Seligman,86337,Johnson's Travel Center ( Chevron ),928-422-3540,2014,Seligman,AZ,Chevron,( Williamson Valley Rd S ),I-40 Exit 123 ,Exit,123,False,,False,I-40,,None,,
D Seligman ( 86337 ) Johnson's Travel Center ( Chevron ),928-422-3540 I-40 Exit 123 ( Williamson Valley Rd S ),24 M O,Seligman,86337,Johnson's Travel Center ( Chevron ),928-422-3540,2015,Seligman,AZ,Chevron,( Williamson Valley Rd S ),I-40 Exit 123 ,Exit,123,False,,False,I-40,,None,,
D Seligman ( 86337 ) Johnson's Travel Center ( Chevron ),928-422-3540 I-40 Exit 123 ( Williamson Valley Rd S ) .,) . HIS 24 M D,Seligman,86337,Johnson's Travel Center ( Chevron ),928-422-3540,2016,Seligman,AZ,Chevron,( Williamson Valley Rd S ) .,I-40 Exit 123 ,Exit,123,False,,False,I-40,,None,,
"Kingman , 86401 Love's Travel Stop # 272",928-681-4405 I-40 Exit 59 ( DW Ranch Rd N ),+54,Kingman,86401,Love's Travel Stop # 272,928-681-4405,2006,Kingman,AZ,Love's,( DW Ranch Rd N ),I-40 Exit 59 ,Exit,59,False,,False,I-40,,None,,
"Kingman , 86401 Love's Travel Stop # 272",928-681-4405 I-40 Exit 59 ( DW Ranch Rd N ),24 M,Kingman,86401,Love's Travel Stop # 272,928-681-4405,2007,Kingman,AZ,Love's,( DW Ranch Rd N ),I-40 Exit 59 ,Exit,59,False,,False,I-40,,None,,
"Kingman , 86401 Love's Travel Stop # 272",2 928-681-4405 I-40 Exit 59 ( DW Ranch Rd N ),24 HRS M <U+2610> <U+2610>,Kingman,86401,Love's Travel Stop # 272,928-681-4405,2008,Kingman,AZ,Love's,( DW Ranch Rd N ),I-40 Exit 59 ,Exit,59,False,,False,I-40,,None,,
D Kingman ( 86401 ) Love's Travel Stop # 272,2 928-681-4405 I-40 Exit 59 ( DW Ranch Rd N ),<U+25A1> MOO,Kingman,86401,Love's Travel Stop # 272,928-681-4405,2014,Kingman,AZ,Love's,( DW Ranch Rd N ),I-40 Exit 59 ,Exit,59,False,,False,I-40,,None,,
D Kingman ( 86401 ) Love's Travel Stop # 272,2 928-681-4405 I-40 Exit 59 ( DW Ranch Rd N ),24 HRS <U+25A1> M D <U+2610>,Kingman,86401,Love's Travel Stop # 272,928-681-4405,2015,Kingman,AZ,Love's,( DW Ranch Rd N ),I-40 Exit 59 ,Exit,59,False,,False,I-40,,None,,
D Kingman ( 86401 ) Love's Travel Stop # 272,2 928-681-4405 I-40 Exit 59 ( DW Ranch Rd N ),24 <U+25A1> M 24 225,Kingman,86401,Love's Travel Stop # 272,928-681-4405,2016,Kingman,AZ,Love's,( DW Ranch Rd N ),I-40 Exit 59 ,Exit,59,False,,False,I-40,,None,,
"Kingman , 86401 Hallum Stores - Fuel Mart",928-753-6538 I-40 Exit 48 ( US 93 ),HRS <U+2610> 481 <U+2610>,Kingman,86401,Hallum Stores - Fuel Mart,928-753-6538,2006,Kingman,AZ,,( US 93 ),I-40 Exit 48 ,Exit,48,False,,False,I-40,,None,,
"Kingman , 86401 Hallum Stores - Fuel Mart",928-753-6538 I-40 Exit 48 ( US 93 ),-,Kingman,86401,Hallum Stores - Fuel Mart,928-753-6538,2007,Kingman,AZ,,( US 93 ),I-40 Exit 48 ,Exit,48,False,,False,I-40,,None,,
"Kingman , 86401 Hallum Stores - Fuel Smart",2 928-753-6538 I-40 Exit 48 ( US 93 ),HRS 24 <U+2610> <U+2610> <U+2610> <U+2610>,Kingman,86401,Hallum Stores - Fuel Smart,928-753-6538,2008,Kingman,AZ,,( US 93 ),I-40 Exit 48 ,Exit,48,False,,False,I-40,,None,,
D Kingman ( 86401 ) Hallum Stores ( Texaco ),2 928-753-6538 I-40 Exit 48 ( US 93 N ),24 <U+25A1>,Kingman,86401,Hallum Stores ( Texaco ),928-753-6538,2014,Kingman,AZ,Texaco,( US 93 N ),I-40 Exit 48 ,Exit,48,False,,False,I-40,,None,,
D Kingman ( 86401 ) Hallum Stores ( Texaco ),2 928-753-6538 I-40 Exit 48 ( US 93 N ),24 <U+25A1> <U+25A1> <U+25A1> <U+25A1>,Kingman,86401,Hallum Stores ( Texaco ),928-753-6538,2015,Kingman,AZ,Texaco,( US 93 N ),I-40 Exit 48 ,Exit,48,False,,False,I-40,,None,,
D Kingman ( 86401 ) Hallum Stores ( Texaco ),928-753-6538 I-40 Exit 48 ( US 93 N ),24 D,Kingman,86401,Hallum Stores ( Texaco ),928-753-6538,2016,Kingman,AZ,Texaco,( US 93 N ),I-40 Exit 48 ,Exit,48,False,,False,I-40,,None,,
"Kingman , 86401 TravelCenters of America",928-753-7600 I-40 Exit 48 ( US 93 N ),MO,Kingman,86401,TravelCenters of America,928-753-7600,2006,Kingman,AZ,TravelCenters,( US 93 N ),I-40 Exit 48 ,Exit,48,False,,False,I-40,,None,,
"Kingman , 86401 TravelCenters of America",928-753-7600 I-40 Exit 48 ( US 93 N ) TA,L,Kingman,86401,TravelCenters of America,928-753-7600,2007,Kingman,AZ,TravelCenters,( US 93 N ) TA,I-40 Exit 48 ,Exit,48,False,,False,I-40,,None,,
"Kingman , 86401 TravelCenters of America",928-753-7600 I-40 Exit 48 ( US 93 N ) TA,24 HRS L HRS 24,Kingman,86401,TravelCenters of America,928-753-7600,2008,Kingman,AZ,TravelCenters,( US 93 N ) TA,I-40 Exit 48 ,Exit,48,False,,False,I-40,,None,,
D Kingman ( 86401 ) TA Kingman # 094,2 928-753-7600 I-40 Exit 48 ( US 93 N ),ZA 24 <U+2610> 24 HRS,Kingman,86401,TA Kingman # 094,928-753-7600,2014,Kingman,AZ,,( US 93 N ),I-40 Exit 48 ,Exit,48,False,,False,I-40,,None,,
D Kingman ( 86401 ) TA Kingman # 094,2 928-753-7600 I-40 Exit 48 ( US 93 N ),T24 <U+25A1> 24,Kingman,86401,TA Kingman # 094,928-753-7600,2015,Kingman,AZ,,( US 93 N ),I-40 Exit 48 ,Exit,48,False,,False,I-40,,None,,
Kingman ( 86401 ) TA Kingman # 094 ( Sinclair ),928-753-7600 I-40 Exit 48 ( US 93 N ) A,A 24 <U+25A1> LO,Kingman,86401,TA Kingman # 094 ( Sinclair ),928-753-7600,2016,Kingman,AZ,Sinclair,( US 93 N ) A,I-40 Exit 48 ,Exit,48,False,,False,I-40,,None,,
"Kingman , 86401 Petro Stopping Center # 15",928-757-2799 I-40 Exit 66 ( Blake Ranch Rd N ),,Kingman,86401,Petro Stopping Center # 15,928-757-2799,2006,Kingman,AZ,,( Blake Ranch Rd N ),I-40 Exit 66 ,Exit,66,False,,False,I-40,,None,,
"Kingman , 86401 Petro Stopping Center # 15",928-757-2799 I-40 Exit 66 ( Blake Ranch Rd N ) PETRO,24 XL24 HRS <U+2610><U+2610>,Kingman,86401,Petro Stopping Center # 15,928-757-2799,2007,Kingman,AZ,,( Blake Ranch Rd N ) PETRO,I-40 Exit 66 ,Exit,66,False,,False,I-40,,None,,
"Kingman , 86401 Petro Stopping Center # 15",2 928-757-2799 I-40 Exit 66 ( Blake Ranch Rd N PETRO,24 HRS XL 24 <U+2610><U+2610>,Kingman,86401,Petro Stopping Center # 15,928-757-2799,2008,Kingman,AZ,,( Blake Ranch Rd N PETRO,I-40 Exit 66 ,Exit,66,False,,False,I-40,,None,,
D Kingman ( 86401 ) Petro Kingman # 315 ( Shell ),2 928-757-2799 I-40 Exit 66 ( Blake Ranch Rd N ),PETRO <U+25A1> XLO 24,Kingman,86401,Petro Kingman # 315 ( Shell ),928-757-2799,2014,Kingman,AZ,Shell,( Blake Ranch Rd N ),I-40 Exit 66 ,Exit,66,False,,False,I-40,,None,,
D Kingman ( 86401 ) Petro Kingman # 315 ( Shell ),2 928-757-2799 I-40 Exit 66 ( Blake Ranch Rd N ) PETRO,24 D XL 24 1010,Kingman,86401,Petro Kingman # 315 ( Shell ),928-757-2799,2015,Kingman,AZ,Shell,( Blake Ranch Rd N ) PETRO,I-40 Exit 66 ,Exit,66,False,,False,I-40,,None,,
Kingman ( 86401 ) Petro Kingman # 315 ( Shell ) PETRO,2 928-757-2799 I-40 Exit 66 ( Blake Ranch Rd N ),24 <U+2610> XL pes 24 <U+25A1>,Kingman,86401,Petro Kingman # 315 ( Shell ) PETRO,928-757-2799,2016,Kingman,AZ,Shell,( Blake Ranch Rd N ),I-40 Exit 66 ,Exit,66,False,,False,I-40,,None,,
"Kingman , 86401 Flying J Travel Plaza # 0500050",928-757-7300 I-40 Exit 53 ( Andy Devine Ave ),,Kingman,86401,Flying J Travel Plaza # 0500050,928-757-7300,2006,Kingman,AZ,Flying J,( Andy Devine Ave ),I-40 Exit 53 ,Exit,53,False,,False,I-40,,None,,
Kingman,"928-757-7300 , 86401 Flying I-40 Exit J Travel 53 ( Andy Plaza Devine # 0500050 Ave )",24 484 L,,86401,,928-757-7300,2007,Kingman,AZ,,( Andy Plaza Devine # 0500050 Ave ),Flying I-40 Exit J Travel 53,Exit,,True,unclear address_standardized_OFF_parenthesis,True,I-40,,None,,
"Kingman , 86401 Flying J Travel Plaza # 0500050",2 928-757-7300 I-40 Exit 53 ( Andy Devine Ave ),24 HRS L 24 HRS O,Kingman,86401,Flying J Travel Plaza # 0500050,928-757-7300,2008,Kingman,AZ,Flying J,( Andy Devine Ave ),I-40 Exit 53 ,Exit,53,False,,False,I-40,,None,,
Kingman ( 86401 ) Flying J Travel Plaza # 610,2 928-757-7300 I-40 Exit 53 ( Andy Devine Ave ),24,Kingman,86401,Flying J Travel Plaza # 610,928-757-7300,2014,Kingman,AZ,Flying J,( Andy Devine Ave ),I-40 Exit 53 ,Exit,53,False,,False,I-40,,None,,
D Kingman ( 86401 ) Flying J Travel Plaza # 610,2 928-757-7300 I-40 Exit 53 ( Andy Devine Ave ) FLYING J,FLYING J 24 LO,Kingman,86401,Flying J Travel Plaza # 610,928-757-7300,2015,Kingman,AZ,Flying J,( Andy Devine Ave ) FLYING J,I-40 Exit 53 ,Exit,53,False,,False,I-40,,None,,
D Kingman ( 86401 ) Flying J Travel Plaza # 610,928-757-7300 I-40 Exit 53 ( Andy Devine Ave ) FLYING J,J 24 <U+2610> <U+2610> <U+2610> <U+2610> <U+2610> 024 0,Kingman,86401,Flying J Travel Plaza # 610,928-757-7300,2016,Kingman,AZ,Flying J,( Andy Devine Ave ) FLYING J,I-40 Exit 53 ,Exit,53,False,,False,I-40,,None,,
"Kingman , 86402 Crazy Fred's Truck Stop",928-753-3834 I-40 Exit 44,,Kingman,86402,Crazy Fred's Truck Stop,928-753-3834,2006,Kingman,AZ,,,I-40 Exit 44,Exit,44,False,,False,I-40,,None,,
"Kingman , 86402 Crazy Fred's Truck Stop",928-753-3834 I-40 Exit 44,24 L L 24 HRS,Kingman,86402,Crazy Fred's Truck Stop,928-753-3834,2007,Kingman,AZ,,,I-40 Exit 44,Exit,44,False,,False,I-40,,None,,
"Kingman , 86402 Crazy Fred's Truck Stop",2 928-753-3834 I-40 Exit 44,24 HRS 24 HRS,Kingman,86402,Crazy Fred's Truck Stop,928-753-3834,2008,Kingman,AZ,,,I-40 Exit 44,Exit,44,False,,False,I-40,,None,,
D Kingman ( 86402 ) Crazy Fred's Truck Stop,928-753-3834 I-40 Exit 44,24 <U+2610>,Kingman,86402,Crazy Fred's Truck Stop,928-753-3834,2014,Kingman,AZ,,,I-40 Exit 44,Exit,44,False,,False,I-40,,None,,
Kingman ( 86402 ) Crazy Fred's Truck Stop,2 928-753-3834 I-40 Exit 44,24 <U+25A1>,Kingman,86402,Crazy Fred's Truck Stop,928-753-3834,2015,Kingman,AZ,,,I-40 Exit 44,Exit,44,False,,False,I-40,,None,,
D Kingman ( 86402 ) Crazy Fred's Truck Stop,928-753-3834 I-40 Exit 44,24 LO 1,Kingman,86402,Crazy Fred's Truck Stop,928-753-3834,2016,Kingman,AZ,,,I-40 Exit 44,Exit,44,False,,False,I-40,,None,,
"Lake Havasu City , 86404 Pilot Travel",928-764-2416 I-40 Exit 9 ( AZ Center 95 S # ) 211,RS XL <U+2610>,Lake Havasu City,86404,Pilot Travel,928-764-2416,2006,Lake Havasu City,AZ,Pilot,( AZ Center 95 S # ) 211,I-40 Exit 9 ,Exit,9,False,,False,I-40,,None,,
"Lake Havasu City , 86404 Pilot Travel Center # 211",928-764-2416 I-40 Exit 9 ( AZ 95 S ),L,Lake Havasu City,86404,Pilot Travel Center # 211,928-764-2416,2007,Lake Havasu City,AZ,Pilot,( AZ 95 S ),I-40 Exit 9 ,Exit,9,False,,False,I-40,,None,,
"Lake Havasu City , 86404 Pilot Travel Center # 211",928-764-2416 I-40 Exit 9 ( AZ 95 S ),24 HRS L,Lake Havasu City,86404,Pilot Travel Center # 211,928-764-2416,2008,Lake Havasu City,AZ,Pilot,( AZ 95 S ),I-40 Exit 9 ,Exit,9,False,,False,I-40,,None,,
E Lake Havasu City ( 86404 ) Pilot Travel Center # 211,928-764-2416 I-40 Exit 9 ( AZ 95 S ),Pilot 24 <U+2610> M,Lake Havasu City,86404,Pilot Travel Center # 211,928-764-2416,2014,Lake Havasu City,AZ,Pilot,( AZ 95 S ),I-40 Exit 9 ,Exit,9,False,,False,I-40,,None,,
E Lake Havasu City ( 86404 ) Pilot Travel Center # 211,928-764-2416 I-40 Exit 9 ( AZ 95 S ),Pilot 24 MO <U+2610>,Lake Havasu City,86404,Pilot Travel Center # 211,928-764-2416,2015,Lake Havasu City,AZ,Pilot,( AZ 95 S ),I-40 Exit 9 ,Exit,9,False,,False,I-40,,None,,
E Lake Havasu City ( 86404 ) Pilot Travel Center # 211,928-764-2416 I-40 Exit 9 ( AZ 95 S ),Pilot 24 <U+2610> MO 24,Lake Havasu City,86404,Pilot Travel Center # 211,928-764-2416,2016,Lake Havasu City,AZ,Pilot,( AZ 95 S ),I-40 Exit 9 ,Exit,9,False,,False,I-40,,None,,
"D Navajo , 86502 Navajo Travel Center ( BP )",928-688-2334 I-40 Exit 325,<U+2610>,Navajo,86502,Navajo Travel Center ( BP ),928-688-2334,2006,Chambers,AZ,BP,,I-40 Exit 325,Exit,325,False,,False,I-40,,None,,
"D Navajo , 86502 Navajo Travel Center ( Shell )",928-688-2334 I-40 <U+00C9>xit 325,- S <U+2610> <U+2610>,Navajo,86502,Navajo Travel Center ( Shell ),928-688-2334,2007,Chambers,AZ,Shell,,I-40 <U+00C9>xit 325,Exit,325,False,,False,I-40,,None,,
"Navajo , 86502 Navajo Travel Center ( Shell )",7 928-688-2334 I-40 Exit 325,"24 HRS S "" <U+2610>",Navajo,86502,Navajo Travel Center ( Shell ),928-688-2334,2008,Chambers,AZ,Shell,,I-40 Exit 325,Exit,325,False,,False,I-40,,None,,
D Navajo ( 86502 ) Navajo Travel Center ( Shell ),928-688-2334 I-40 Exit 325,24 M <U+2610>,Navajo,86502,Navajo Travel Center ( Shell ),928-688-2334,2014,Chambers,AZ,Shell,,I-40 Exit 325,Exit,325,False,,False,I-40,,None,,
D Navajo ( 86502 ) Navajo Travel Center ( Shell ),7 928-688-2334 I-40 Exit 325,24 M <U+2610> <U+25A1>,Navajo,86502,Navajo Travel Center ( Shell ),928-688-2334,2015,Chambers,AZ,Shell,,I-40 Exit 325,Exit,325,False,,False,I-40,,None,,
D Navajo ( 86502 ) Navajo Travel Center ( Shell ),928-688-2334 I-40 Exit 325,24 M <U+2610> <U+25A1>,Navajo,86502,Navajo Travel Center ( Shell ),928-688-2334,2016,Chambers,AZ,Shell,,I-40 Exit 325,Exit,325,False,,False,I-40,,None,,
"Lupton , 86508 Speedy's Landmark",928-688-2775 I-40 Exit 359 ( Grant Rd - NM / AZ line ),MO RS <U+2610> <U+2610>,Lupton,86508,Speedy's Landmark,928-688-2775,2006,Lupton,AZ,,( Grant Rd - NM / AZ line ),I-40 Exit 359 ,Exit,359,False,,False,I-40,,None,,
"Lupton , 86508 Speedy's Landmark",928-688-2775 I-40 Exit 359 ( Grants Rd - NM / AZ line ),) XL 24,Lupton,86508,Speedy's Landmark,928-688-2775,2007,Lupton,AZ,,( Grants Rd - NM / AZ line ),I-40 Exit 359 ,Exit,359,False,,False,I-40,,None,,
"ILupton , 86508 Speedy's Landmark",928-688-2775 I-40 Exit 359 ( Grants Rd - NM / AZ line ),) 24 HRS XL 24 HRS,Lupton,86508,Speedy's Landmark,928-688-2775,2008,Lupton,AZ,,( Grants Rd - NM / AZ line ),I-40 Exit 359 ,Exit,359,False,,False,I-40,,None,,
D Lupton ( 86508 ) Speedy's Truck Stop,7 928-688-2775 I-40 Exit 359 ( Grants Rd - NM / AZ line ),) 24 <U+25A1><U+25A1> M D <U+25A1>,Lupton,86508,Speedy's Truck Stop,928-688-2775,2014,Lupton,AZ,,( Grants Rd - NM / AZ line ),I-40 Exit 359 ,Exit,359,False,,False,I-40,,None,,
D Lupton ( 86508 ) Speedy's Truck Stop,928-688-2775 I-40 Exit 359 ( Grants Rd - NM / AZ line ),) 24 M <U+25A1>,Lupton,86508,Speedy's Truck Stop,928-688-2775,2015,Lupton,AZ,,( Grants Rd - NM / AZ line ),I-40 Exit 359 ,Exit,359,False,,False,I-40,,None,,
D Lupton ( 86508 ) Speedy's Truck Stop,7 928-688-2775 I-40 Exit 359 ( Grants Rd - NM / AZ line ),24 M <U+2610> 24,Lupton,86508,Speedy's Truck Stop,928-688-2775,2016,Lupton,AZ,,( Grants Rd - NM / AZ line ),I-40 Exit 359 ,Exit,359,False,,False,I-40,,None,,
"San Felipe Pueblo , 87001 San Felipe Travel Center",505-867-4706 I-25 Exit 252,HRS 48 XL <U+2610>,San Felipe Pueblo,87001,San Felipe Travel Center,505-867-4706,2006,Algodones,NM,,,I-25 Exit 252,Exit,252,False,,False,I-25,,None,,
"San Felipe Pueblo , 87001 San Felipe Travel Center ( 66 )",505-867-4706 I-25 Exit 252,24 L,San Felipe Pueblo,87001,San Felipe Travel Center ( 66 ),505-867-4706,2007,Algodones,NM,,,I-25 Exit 252,Exit,252,False,,False,I-25,,None,,
"San Felipe Pueblo , 87001 San Felipe Travel Center ( 66 )",505-867-4706 I-25 Exit 252,24 HAS <U+2610> <U+2610> <U+2610>,San Felipe Pueblo,87001,San Felipe Travel Center ( 66 ),505-867-4706,2008,Algodones,NM,,,I-25 Exit 252,Exit,252,False,,False,I-25,,None,,
D San Felipe Pueblo ( 87001 ) San Felipe Travel Center ( 66 ),505-867-4706 I-25 Exit 252,24 D,San Felipe Pueblo,87001,San Felipe Travel Center ( 66 ),505-867-4706,2014,Algodones,NM,,,I-25 Exit 252,Exit,252,False,,False,I-25,,None,,
San Felipe Pueblo ( 87001 ) San Felipe Travel Center ( 66 ),505-867-4706 I-25 Exit 252 ODEST,24 <U+2610>,San Felipe Pueblo,87001,San Felipe Travel Center ( 66 ),505-867-4706,2015,Algodones,NM,,,I-25 Exit 252 ODEST,Exit,252,False,,False,I-25,,None,,
D San Felipe Pueblo ( 87001 ) San Felipe Travel Center ( 66 ),505-867-4706 I-25 Exit 252,24,San Felipe Pueblo,87001,San Felipe Travel Center ( 66 ),505-867-4706,2016,Algodones,NM,,,I-25 Exit 252,Exit,252,False,,False,I-25,,None,,
"Casa Blanca , 87007 Dancing Eagle Travel Center ( Conoco )",3 505-552-7477 I-40 Exit 108 ( NM 23 ),HRS 24 XL N 24 489,Casa Blanca,87007,Dancing Eagle Travel Center ( Conoco ),505-552-7477,2006,Casa Blanca,NM,Conoco,( NM 23 ),I-40 Exit 108 ,Exit,108,False,,False,I-40,,None,,
"D Casa Blanca , 87007 Dancing Eagle Travel Center ( Conoco )",505-552-7477 I-40 Exit 108 ( NM 23 ),) HRS 24,Casa Blanca,87007,Dancing Eagle Travel Center ( Conoco ),505-552-7477,2007,Casa Blanca,NM,Conoco,( NM 23 ),I-40 Exit 108 ,Exit,108,False,,False,I-40,,None,,
"D Casa Blanca , 87007 Dancing Eagle Travel Center ( Conoco )",3 505-552-7477 I-40 Exit 108 ( NM 23 ),HRS 22 24 XL <U+2610><U+2610> <U+2610><U+2610>,Casa Blanca,87007,Dancing Eagle Travel Center ( Conoco ),505-552-7477,2008,Casa Blanca,NM,Conoco,( NM 23 ),I-40 Exit 108 ,Exit,108,False,,False,I-40,,None,,
D Casa Blanca ( 87007 ) Dancing Eagle Travel Center,505-552-7477 I-40 Exit 108 ( NM 23 ),XL,Casa Blanca,87007,Dancing Eagle Travel Center,505-552-7477,2014,Casa Blanca,NM,,( NM 23 ),I-40 Exit 108 ,Exit,108,False,,False,I-40,,None,,
Casa Blanca ( 87007 ) Dancing Eagle Travel Center,505-552-7477 I-40 Exit 108 ( NM 23 ),NP3 24 XL <U+2610>,Casa Blanca,87007,Dancing Eagle Travel Center,505-552-7477,2015,Casa Blanca,NM,,( NM 23 ),I-40 Exit 108 ,Exit,108,False,,False,I-40,,None,,
D Casa Blanca ( 87007 ) Dancing Eagle Travel Center,505-552-7477 I-40 Exit 108 ( NM 23 ),24 XL,Casa Blanca,87007,Dancing Eagle Travel Center,505-552-7477,2016,Casa Blanca,NM,,( NM 23 ),I-40 Exit 108 ,Exit,108,False,,False,I-40,,None,,
"Milan , 87021 Stopping Center # 13",505-285-6648 Petro I-40 Exit 79 ( Horizon Blvd ) PETRO,S,Milan,87021,Stopping Center # 13,505-285-6648,2006,Milan,NM,,( Horizon Blvd ) PETRO,Petro I-40 Exit 79 ,Exit,79,False,,False,I-40,,None,,
"Milan , 87021 Petro Stopping Center # 13",505-285-6648 I-40 Exit 79 ( Horizon Blvd ),. 4,Milan,87021,Petro Stopping Center # 13,505-285-6648,2007,Milan,NM,,( Horizon Blvd ),I-40 Exit 79 ,Exit,79,False,,False,I-40,,None,,
"Milan , 87021 Center # 13",2 505-285-6648 I-40 Petro Exit Stopping 79 ( Horizon Blvd ) PETRO,24 m XL 24,Milan,87021,Center # 13,505-285-6648,2008,Milan,NM,,( Horizon Blvd ) PETRO,I-40 Petro Exit Stopping 79 ,Exit,,False,,False,I-40,,None,,
Milan ( 87021 ) Petro Milan # 313,2 505-285-6648 I-40 Exit 79 ( Horizon Blvd ),PETRO 24 <U+2610> XL 1403 24,Milan,87021,Petro Milan # 313,505-285-6648,2014,Milan,NM,,( Horizon Blvd ),I-40 Exit 79 ,Exit,79,False,,False,I-40,,None,,
Milan ( 87021 ) Petro Milan # 313 PETRO,505-285-6648 I-40 Exit 79 ( Horizon Blvd ),24 111 XL 24,Milan,87021,Petro Milan # 313 PETRO,505-285-6648,2015,Milan,NM,,( Horizon Blvd ),I-40 Exit 79 ,Exit,79,False,,False,I-40,,None,,
